 De 59 ate 20,  custa: 10
 De 59 ate 21,  custa: 19
 De 92 ate 12,  custa: inf
 De 59 ate 22,  custa: 44
 De 59 ate 23,  custa: 24
 De 59 ate 24,  custa: 34
 De 59 ate 25,  custa: 31
 De 40 ate 69,  custa: 26
 De 22 ate 83,  custa: 4
 De 59 ate 26,  custa: inf
 De 59 ate 27,  custa: 13
 De 50 ate 9,  custa: 32
 De 50 ate 10,  custa: 34
 De 50 ate 11,  custa: 26
 De 50 ate 12,  custa: 5
 De 50 ate 13,  custa: 31
 De 50 ate 14,  custa: 26
 De 50 ate 15,  custa: 9
 De 22 ate 84,  custa: 18
 De 50 ate 16,  custa: inf
 De 13 ate 34,  custa: inf
 De 50 ate 17,  custa: 37
 De 50 ate 18,  custa: 21
 De 77 ate 42,  custa: 24
 De 50 ate 19,  custa: inf
 De 50 ate 20,  custa: 25
 De 77 ate 43,  custa: 2
 De 50 ate 21,  custa: 10
 De 50 ate 22,  custa: 36
 De 50 ate 23,  custa: 25
 De 50 ate 24,  custa: 41
 De 50 ate 25,  custa: 25
 De 50 ate 26,  custa: 29
 De 50 ate 27,  custa: 16
 De 50 ate 28,  custa: 27
 De 59 ate 28,  custa: 27
 De 50 ate 29,  custa: 14
 De 50 ate 30,  custa: 46
 De 50 ate 31,  custa: 32
 De 50 ate 32,  custa: 19
 De 40 ate 70,  custa: inf
 De 50 ate 33,  custa: inf
 De 50 ate 34,  custa: 42
 De 59 ate 29,  custa: inf
 De 13 ate 35,  custa: inf
 De 92 ate 13,  custa: 0
 De 50 ate 35,  custa: 42
 De 50 ate 36,  custa: 28
 De 50 ate 37,  custa: 29
 De 50 ate 38,  custa: 32
 De 73 ate 67,  custa: 21
 De 50 ate 39,  custa: inf
 De 45 ate 95,  custa: 9
 De 50 ate 40,  custa: inf
 De 50 ate 41,  custa: 12
 De 50 ate 42,  custa: 24
 De 50 ate 43,  custa: 2
 De 50 ate 44,  custa: 42
 De 40 ate 71,  custa: 24
 De 50 ate 45,  custa: 23
 De 50 ate 46,  custa: 17
 De 77 ate 44,  custa: inf
 De 50 ate 47,  custa: 27
 De 50 ate 48,  custa: 23
 De 50 ate 49,  custa: 32
 De 50 ate 50,  custa: 0
 De 50 ate 51,  custa: 31
 De 50 ate 52,  custa: 36
 De 50 ate 53,  custa: 26
 De 50 ate 54,  custa: 25
 De 50 ate 55,  custa: 27
 De 26 ate 51,  custa: 31
 De 50 ate 56,  custa: inf
 De 50 ate 57,  custa: 34
 De 50 ate 58,  custa: 14
 De 73 ate 68,  custa: inf
 De 50 ate 59,  custa: inf
 De 50 ate 60,  custa: 19
 De 50 ate 61,  custa: 25
 De 50 ate 62,  custa: 41
 De 45 ate 96,  custa: 29
 De 50 ate 63,  custa: 44
 De 50 ate 64,  custa: 23
 De 50 ate 65,  custa: 28
 De 6 ate 11,  custa: 26
 De 50 ate 66,  custa: inf
 De 6 ate 12,  custa: 5
 De 50 ate 67,  custa: 30
 De 6 ate 13,  custa: 31
 De 50 ate 68,  custa: inf
 De 6 ate 14,  custa: 26
 De 6 ate 15,  custa: 31
 De 50 ate 69,  custa: inf
 De 6 ate 16,  custa: 26
 De 6 ate 17,  custa: 33
 De 50 ate 70,  custa: inf
 De 6 ate 18,  custa: 21
 De 40 ate 72,  custa: 34
 De 6 ate 19,  custa: 16
 De 50 ate 71,  custa: inf
 De 6 ate 20,  custa: 25
 De 50 ate 72,  custa: 34
 De 6 ate 21,  custa: 30
 De 6 ate 22,  custa: 46
 De 6 ate 23,  custa: 43
 De 6 ate 24,  custa: 52
 De 88 ate 13,  custa: 46
 De 6 ate 25,  custa: inf
 De 6 ate 26,  custa: 27
 De 6 ate 27,  custa: 38
 De 6 ate 28,  custa: 45
 De 6 ate 29,  custa: 40
 De 6 ate 30,  custa: 60
 De 88 ate 14,  custa: 32
 De 6 ate 31,  custa: 37
 De 50 ate 73,  custa: inf
 De 6 ate 32,  custa: 19
 De 45 ate 97,  custa: inf
 De 53 ate 57,  custa: inf
 De 50 ate 74,  custa: 16
 De 6 ate 33,  custa: 31
 De 50 ate 75,  custa: 45
 De 88 ate 15,  custa: 9
 De 6 ate 34,  custa: inf
 De 50 ate 76,  custa: 30
 De 16 ate 90,  custa: inf
 De 88 ate 16,  custa: 0
 De 6 ate 35,  custa: 48
 De 6 ate 36,  custa: 10
 De 50 ate 77,  custa: inf
 De 6 ate 37,  custa: 29
 De 53 ate 58,  custa: inf
 De 6 ate 38,  custa: 6
 De 50 ate 78,  custa: inf
 De 6 ate 39,  custa: 22
 De 16 ate 91,  custa: 15
 De 6 ate 40,  custa: 20
 De 50 ate 79,  custa: inf
 De 6 ate 41,  custa: 12
 De 50 ate 80,  custa: 15
 De 6 ate 42,  custa: 24
 De 6 ate 43,  custa: 24
 De 50 ate 81,  custa: inf
 De 6 ate 44,  custa: 42
 De 50 ate 82,  custa: inf
 De 50 ate 83,  custa: 28
 De 6 ate 45,  custa: inf
 De 50 ate 84,  custa: 35
 De 6 ate 46,  custa: 17
 De 50 ate 85,  custa: 27
 De 50 ate 86,  custa: 29
 De 6 ate 47,  custa: inf
 De 50 ate 87,  custa: 27
 De 50 ate 88,  custa: 11
 De 6 ate 48,  custa: 23
 De 50 ate 89,  custa: 31
 De 6 ate 49,  custa: 32
 De 50 ate 90,  custa: 50
 De 6 ate 50,  custa: 0
 De 50 ate 91,  custa: 15
 De 6 ate 51,  custa: 31
 De 6 ate 52,  custa: 24
 De 50 ate 92,  custa: inf
 De 6 ate 53,  custa: 26
 De 6 ate 54,  custa: 23
 De 50 ate 93,  custa: inf
 De 6 ate 55,  custa: 27
 De 50 ate 94,  custa: 44
 De 50 ate 95,  custa: 9
 De 6 ate 56,  custa: inf
 De 88 ate 17,  custa: inf
 De 6 ate 57,  custa: 36
 De 50 ate 96,  custa: inf
 De 6 ate 58,  custa: 14
 De 6 ate 59,  custa: 41
 De 50 ate 97,  custa: inf
 De 6 ate 60,  custa: 19
 De 6 ate 61,  custa: 42
 De 50 ate 98,  custa: inf
 De 6 ate 62,  custa: 41
 De 50 ate 99,  custa: 24
 De 45 ate 98,  custa: 18
 De 6 ate 63,  custa: 44
 De 51 ate 0,  custa: inf
 De 6 ate 64,  custa: 8
 De 16 ate 92,  custa: 34
 De 6 ate 65,  custa: 33
 De 51 ate 1,  custa: inf
 De 6 ate 66,  custa: 24
 De 6 ate 67,  custa: 30
 De 51 ate 2,  custa: inf
 De 51 ate 3,  custa: 7
 De 51 ate 4,  custa: 19
 De 6 ate 68,  custa: inf
 De 51 ate 5,  custa: 22
 De 16 ate 93,  custa: 14
 De 51 ate 6,  custa: 29
 De 6 ate 69,  custa: 28
 De 53 ate 59,  custa: 41
 De 6 ate 70,  custa: 19
 De 26 ate 52,  custa: 24
 De 6 ate 71,  custa: inf
 De 6 ate 72,  custa: 34
 De 26 ate 53,  custa: inf
 De 6 ate 73,  custa: 35
 De 26 ate 54,  custa: 23
 De 6 ate 74,  custa: 25
 De 26 ate 55,  custa: 33
 De 6 ate 75,  custa: 19
 De 6 ate 76,  custa: 30
 De 26 ate 56,  custa: inf
 De 6 ate 77,  custa: 8
 De 45 ate 99,  custa: 24
 De 6 ate 78,  custa: 20
 De 26 ate 57,  custa: 51
 De 77 ate 45,  custa: 21
 De 6 ate 79,  custa: inf
 De 6 ate 80,  custa: 15
 De 46 ate 0,  custa: inf
 De 77 ate 46,  custa: 0
 De 88 ate 18,  custa: inf
 De 6 ate 81,  custa: 33
 De 77 ate 47,  custa: 43
 De 77 ate 48,  custa: 3
 De 6 ate 82,  custa: 33
 De 77 ate 49,  custa: 41
 De 6 ate 83,  custa: 20
 De 6 ate 84,  custa: 35
 De 77 ate 50,  custa: inf
 De 6 ate 85,  custa: 29
 De 77 ate 51,  custa: 42
 De 77 ate 52,  custa: 19
 De 6 ate 86,  custa: inf
 De 6 ate 87,  custa: 27
 De 77 ate 53,  custa: inf
 De 77 ate 54,  custa: 33
 De 6 ate 88,  custa: inf
 De 6 ate 89,  custa: 31
 De 77 ate 55,  custa: inf
 De 6 ate 90,  custa: 34
 De 77 ate 56,  custa: inf
 De 6 ate 91,  custa: 22
 De 6 ate 92,  custa: 34
 De 77 ate 57,  custa: inf
 De 6 ate 93,  custa: 12
 De 6 ate 94,  custa: 44
 De 77 ate 58,  custa: inf
 De 6 ate 95,  custa: 26
 De 6 ate 96,  custa: 26
 De 77 ate 59,  custa: inf
 De 53 ate 60,  custa: inf
 De 77 ate 60,  custa: 34
 De 6 ate 97,  custa: inf
 De 77 ate 61,  custa: 42
 De 60 ate 90,  custa: inf
 De 6 ate 98,  custa: inf
 De 6 ate 99,  custa: 24
 De 77 ate 62,  custa: 22
 De 7 ate 0,  custa: 30
 De 7 ate 1,  custa: 32
 De 73 ate 69,  custa: inf
 De 73 ate 70,  custa: inf
 De 7 ate 2,  custa: inf
 De 7 ate 3,  custa: 15
 De 7 ate 4,  custa: 3
 De 73 ate 71,  custa: inf
 De 73 ate 72,  custa: inf
 De 73 ate 73,  custa: 0
 De 7 ate 5,  custa: inf
 De 73 ate 74,  custa: 4
 De 73 ate 75,  custa: inf
 De 7 ate 6,  custa: inf
 De 73 ate 76,  custa: inf
 De 73 ate 77,  custa: inf
 De 7 ate 7,  custa: inf
 De 73 ate 78,  custa: 10
 De 73 ate 79,  custa: inf
 De 7 ate 8,  custa: inf
 De 7 ate 9,  custa: 2
 De 60 ate 91,  custa: 8
 De 7 ate 10,  custa: 15
 De 73 ate 80,  custa: 18
 De 73 ate 81,  custa: inf
 De 7 ate 11,  custa: inf
 De 73 ate 82,  custa: inf
 De 73 ate 83,  custa: inf
 De 7 ate 12,  custa: inf
 De 7 ate 13,  custa: 13
 De 16 ate 94,  custa: 19
 De 73 ate 84,  custa: 29
 De 73 ate 85,  custa: inf
 De 7 ate 14,  custa: inf
 De 7 ate 15,  custa: 6
 De 7 ate 16,  custa: 1
 De 7 ate 17,  custa: 15
 De 73 ate 86,  custa: 24
 De 73 ate 87,  custa: inf
 De 7 ate 18,  custa: inf
 De 73 ate 88,  custa: 19
 De 7 ate 19,  custa: inf
 De 73 ate 89,  custa: inf
 De 73 ate 90,  custa: inf
 De 7 ate 20,  custa: inf
 De 16 ate 95,  custa: 6
 De 73 ate 91,  custa: 24
 De 88 ate 19,  custa: inf
 De 7 ate 21,  custa: 21
 De 73 ate 92,  custa: 16
 De 7 ate 22,  De 73 ate 93,  custa: inf
 custa: inf
 De 73 ate 94,  custa: inf
 De 7 ate 23,  custa: inf
 De 73 ate 95,  custa: 6
 De 7 ate 24,  custa: inf
 De 73 ate 96,  custa: 8
 De 73 ate 97,  custa: inf
 De 7 ate 25,  custa: inf
 De 73 ate 98,  custa: inf
 De 73 ate 99,  custa: inf
 De 53 ate 61,  custa: 17
 De 7 ate 26,  custa: 11
 De 7 ate 27,  custa: 20
 De 74 ate 0,  custa: inf
 De 7 ate 28,  custa: 29
 De 82 ate 4,  custa: 3
 De 22 ate 85,  custa: inf
 De 74 ate 1,  custa: inf
 De 26 ate 58,  custa: 19
 De 74 ate 2,  custa: 29
 De 74 ate 3,  custa: 22
 De 74 ate 4,  custa: 11
 De 26 ate 59,  custa: inf
 De 26 ate 60,  custa: 25
 De 74 ate 5,  custa: inf
 De 26 ate 61,  custa: 17
 De 74 ate 6,  custa: 29
 De 26 ate 62,  custa: 32
 De 82 ate 5,  custa: inf
 De 74 ate 7,  custa: 31
 De 16 ate 96,  custa: 18
 De 26 ate 63,  custa: 33
 De 74 ate 8,  custa: inf
 De 74 ate 9,  custa: 12
 De 26 ate 64,  custa: 23
 De 74 ate 10,  custa: 22
 De 74 ate 11,  custa: 28
 De 26 ate 65,  custa: inf
 De 74 ate 12,  custa: 29
 De 74 ate 13,  custa: 23
 De 26 ate 66,  custa: inf
 De 26 ate 67,  custa: 27
 De 74 ate 14,  custa: inf
 De 74 ate 15,  custa: 28
 De 26 ate 68,  custa: inf
 De 26 ate 69,  custa: 34
 De 74 ate 16,  custa: inf
 De 26 ate 70,  custa: 15
 De 26 ate 71,  custa: 20
 De 74 ate 17,  custa: inf
 De 60 ate 92,  custa: inf
 De 26 ate 72,  custa: inf
 De 26 ate 73,  custa: 35
 De 74 ate 18,  custa: inf
 De 26 ate 74,  custa: 0
 De 26 ate 75,  custa: 19
 De 74 ate 19,  custa: inf
 De 26 ate 76,  custa: 23
 De 26 ate 77,  custa: 8
 De 74 ate 20,  custa: 17
 De 26 ate 78,  custa: 20
 De 74 ate 21,  custa: 18
 De 22 ate 86,  custa: 34
 De 74 ate 22,  custa: 0
 De 74 ate 23,  custa: 22
 De 26 ate 79,  custa: inf
 De 26 ate 80,  custa: 33
 De 74 ate 24,  custa: inf
 De 74 ate 25,  custa: 30
 De 26 ate 81,  custa: inf
 De 74 ate 26,  custa: 0
 De 74 ate 27,  custa: 30
 De 26 ate 82,  custa: inf
 De 26 ate 83,  custa: 28
 De 74 ate 28,  custa: inf
 De 26 ate 84,  custa: 24
 De 74 ate 29,  custa: 36
 De 26 ate 85,  custa: 19
 De 60 ate 93,  custa: 20
 De 82 ate 6,  custa: 25
 De 26 ate 86,  custa: 35
 De 74 ate 30,  custa: inf
 De 74 ate 31,  custa: 32
 De 26 ate 87,  custa: inf
 De 74 ate 32,  custa: 25
 De 26 ate 88,  custa: 27
 De 26 ate 89,  custa: 15
 De 74 ate 33,  custa: inf
 De 74 ate 34,  custa: 20
 De 26 ate 90,  custa: inf
 De 26 ate 91,  custa: 30
 De 74 ate 35,  custa: inf
 De 74 ate 36,  custa: 23
 De 26 ate 92,  custa: inf
 De 74 ate 37,  custa: 17
 De 26 ate 93,  custa: 32
 De 74 ate 38,  custa: 20
 De 74 ate 39,  custa: 13
 De 26 ate 94,  custa: 29
 De 74 ate 40,  custa: 24
 De 74 ate 41,  custa: 17
 De 74 ate 42,  custa: 26
 De 74 ate 43,  custa: 21
 De 9 ate 58,  custa: 19
 De 26 ate 95,  custa: 34
 De 26 ate 96,  custa: 33
 De 26 ate 97,  custa: 53
 De 26 ate 98,  custa: 39
 De 22 ate 87,  custa: inf
 De 26 ate 99,  custa: inf
 De 27 ate 0,  custa: 45
 De 27 ate 1,  custa: 41
 De 9 ate 59,  custa: 30
 De 84 ate 68,  custa: inf
 De 27 ate 2,  custa: 24
 De 27 ate 3,  custa: 44
 De 27 ate 4,  custa: 32
 De 27 ate 5,  custa: 33
 De 60 ate 94,  custa: 42
 De 27 ate 6,  custa: inf
 De 27 ate 7,  custa: 29
 De 27 ate 8,  custa: 37
 De 27 ate 9,  custa: 31
 De 27 ate 10,  custa: 30
 De 22 ate 88,  custa: 38
 De 27 ate 11,  custa: inf
 De 27 ate 12,  custa: 41
 De 27 ate 13,  custa: 20
 De 27 ate 14,  custa: 42
 De 27 ate 15,  custa: 35
 De 27 ate 16,  custa: 30
 De 27 ate 17,  custa: 44
 De 27 ate 18,  custa: 57
 De 27 ate 19,  custa: 35
 De 27 ate 20,  custa: 37
 De 9 ate 60,  custa: 38
 De 27 ate 21,  custa: inf
 De 27 ate 22,  custa: 20
 De 27 ate 23,  custa: 14
 De 84 ate 69,  custa: inf
 De 27 ate 24,  custa: 27
 De 27 ate 25,  custa: 50
 De 27 ate 26,  custa: 37
 De 69 ate 7,  custa: inf
 De 27 ate 27,  custa: inf
 De 27 ate 28,  custa: 31
 De 27 ate 29,  custa: 27
 De 27 ate 30,  custa: 41
 De 27 ate 31,  custa: 44
 De 27 ate 32,  custa: 38
 De 27 ate 33,  custa: 40
 De 27 ate 34,  custa: 39
 De 84 ate 70,  custa: 34
 De 9 ate 61,  custa: 7
 De 27 ate 35,  custa: inf
 De 27 ate 36,  custa: 34
 De 84 ate 71,  custa: 8
 De 27 ate 37,  custa: 11
 De 27 ate 38,  custa: 40
 De 27 ate 39,  custa: 26
 De 27 ate 40,  custa: 19
 De 27 ate 41,  custa: 38
 De 27 ate 42,  custa: 45
 De 69 ate 8,  custa: 37
 De 27 ate 43,  custa: 50
 De 9 ate 62,  custa: inf
 De 69 ate 9,  custa: 0
 De 82 ate 7,  custa: 37
 De 82 ate 8,  custa: 5
 De 82 ate 9,  custa: 27
 De 64 ate 73,  custa: inf
 De 82 ate 10,  custa: 40
 De 82 ate 11,  custa: 14
 De 82 ate 12,  custa: 11
 De 82 ate 13,  custa: 22
 De 82 ate 14,  custa: 32
 De 82 ate 15,  custa: 14
 De 82 ate 16,  custa: 31
 De 82 ate 17,  custa: 26
 De 82 ate 18,  custa: 27
 De 69 ate 10,  custa: inf
 De 82 ate 19,  custa: 50
 De 82 ate 20,  custa: 14
 De 84 ate 72,  custa: inf
 De 82 ate 21,  custa: 12
 De 82 ate 22,  custa: 28
 De 82 ate 23,  custa: 17
 De 69 ate 11,  custa: 14
 De 82 ate 24,  custa: 62
 De 82 ate 25,  custa: 39
 De 69 ate 12,  custa: 11
 De 9 ate 63,  custa: inf
 De 82 ate 26,  custa: 15
 De 82 ate 27,  custa: 22
 De 82 ate 28,  custa: 32
 De 82 ate 29,  custa: 29
 De 82 ate 30,  custa: 43
 De 64 ate 74,  custa: 27
 De 9 ate 64,  custa: 0
 De 82 ate 31,  custa: 20
 De 82 ate 32,  custa: 25
 De 82 ate 33,  custa: 8
 De 82 ate 34,  custa: 22
 De 82 ate 35,  custa: 36
 De 69 ate 13,  custa: 22
 De 82 ate 36,  custa: 28
 De 82 ate 37,  custa: 14
 De 64 ate 75,  custa: 13
 De 82 ate 38,  custa: inf
 De 82 ate 39,  custa: 23
 De 82 ate 40,  custa: 21
 De 82 ate 41,  custa: 26
 De 82 ate 42,  custa: 29
 De 82 ate 43,  custa: 8
 De 82 ate 44,  custa: 40
 De 82 ate 45,  custa: 10
 De 84 ate 73,  custa: inf
 De 82 ate 46,  custa: 23
 De 82 ate 47,  custa: 29
 De 82 ate 48,  custa: 8
 De 96 ate 85,  custa: 20
 De 96 ate 86,  custa: 29
 De 30 ate 69,  custa: inf
 De 82 ate 49,  custa: inf
 De 64 ate 76,  custa: 20
 De 30 ate 70,  custa: 23
 De 96 ate 87,  custa: 26
 De 82 ate 50,  custa: inf
 De 96 ate 88,  custa: 17
 De 30 ate 71,  custa: inf
 De 30 ate 72,  custa: 17
 De 82 ate 51,  custa: 33
 De 96 ate 89,  custa: 32
 De 30 ate 73,  custa: inf
 De 30 ate 74,  custa: 18
 De 96 ate 90,  custa: inf
 De 82 ate 52,  custa: 33
 De 30 ate 75,  custa: 13
 De 96 ate 91,  custa: 19
 De 82 ate 53,  custa: 20
 De 36 ate 18,  custa: inf
 De 82 ate 54,  custa: 13
 De 69 ate 14,  custa: inf
 De 30 ate 76,  custa: 45
 De 96 ate 92,  custa: 27
 De 82 ate 55,  custa: inf
 De 96 ate 93,  custa: 14
 De 30 ate 77,  custa: 24
 De 30 ate 78,  custa: 20
 De 96 ate 94,  custa: inf
 De 82 ate 56,  custa: inf
 De 96 ate 95,  custa: 23
 De 82 ate 57,  custa: 38
 De 30 ate 79,  custa: inf
 De 96 ate 96,  custa: 18
 De 82 ate 58,  custa: inf
 De 30 ate 80,  custa: 33
 De 82 ate 59,  custa: 20
 De 96 ate 97,  custa: inf
 De 64 ate 77,  custa: 26
 De 96 ate 98,  custa: 26
 De 30 ate 81,  custa: inf
 De 82 ate 60,  custa: 19
 De 30 ate 82,  custa: 0
 De 30 ate 83,  custa: 13
 De 96 ate 99,  custa: inf
 De 30 ate 84,  custa: 22
 De 30 ate 85,  custa: 25
 De 97 ate 0,  custa: inf
 De 82 ate 61,  custa: inf
 De 82 ate 62,  custa: 29
 De 97 ate 1,  custa: inf
 De 30 ate 86,  custa: 29
 De 30 ate 87,  custa: 26
 De 97 ate 2,  custa: inf
 De 82 ate 63,  custa: inf
 De 69 ate 15,  custa: 14
 De 30 ate 88,  custa: 7
 De 82 ate 64,  custa: 25
 De 97 ate 3,  custa: 27
 De 30 ate 89,  custa: 25
 De 97 ate 4,  custa: 22
 De 82 ate 65,  custa: inf
 De 97 ate 5,  custa: 15
 De 30 ate 90,  custa: 34
 De 64 ate 78,  custa: inf
 De 82 ate 66,  custa: 16
 De 97 ate 6,  custa: 22
 De 30 ate 91,  custa: 13
 De 97 ate 7,  custa: 19
 De 82 ate 67,  custa: 17
 De 36 ate 19,  custa: inf
 De 97 ate 8,  custa: inf
 De 97 ate 9,  custa: 7
 De 30 ate 92,  custa: 21
 De 30 ate 93,  custa: 1
 De 97 ate 10,  custa: 20
 De 82 ate 68,  custa: inf
 De 97 ate 11,  custa: 14
 De 82 ate 69,  custa: 15
 De 97 ate 12,  custa: 11
 De 82 ate 70,  custa: 10
 De 30 ate 94,  custa: inf
 De 97 ate 13,  custa: 10
 De 97 ate 14,  custa: 27
 De 30 ate 95,  custa: inf
 De 30 ate 96,  custa: 18
 De 82 ate 71,  custa: inf
 De 97 ate 15,  custa: 14
 De 30 ate 97,  custa: 0
 De 82 ate 72,  custa: 17
 De 97 ate 16,  custa: 31
 De 82 ate 73,  custa: 30
 De 30 ate 98,  custa: inf
 De 82 ate 74,  custa: 18
 De 82 ate 75,  custa: 13
 De 30 ate 99,  custa: 17
 De 34 ate 85,  custa: 16
 De 97 ate 17,  custa: inf
 De 34 ate 86,  custa: 29
 De 34 ate 87,  custa: 19
 De 31 ate 0,  custa: inf
 De 97 ate 18,  custa: 28
 De 34 ate 88,  custa: 22
 De 97 ate 19,  custa: 31
 De 31 ate 1,  custa: inf
 De 97 ate 20,  custa: 24
 De 34 ate 89,  custa: 25
 De 97 ate 21,  custa: 32
 De 31 ate 2,  custa: inf
 De 34 ate 90,  custa: inf
 De 97 ate 22,  custa: 22
 De 34 ate 91,  custa: 13
 De 31 ate 3,  custa: inf
 De 31 ate 4,  custa: 2
 De 31 ate 5,  custa: 20
 De 97 ate 23,  custa: inf
 De 34 ate 92,  custa: 21
 De 34 ate 93,  custa: 29
 De 97 ate 24,  custa: inf
 De 31 ate 6,  custa: inf
 De 31 ate 7,  custa: 16
 De 97 ate 25,  custa: 21
 De 97 ate 26,  custa: 22
 De 34 ate 94,  custa: inf
 De 31 ate 8,  custa: 25
 De 34 ate 95,  custa: 5
 De 97 ate 27,  custa: inf
 De 31 ate 9,  custa: 7
 De 34 ate 96,  custa: 15
 De 31 ate 10,  custa: 13
 De 97 ate 28,  custa: 18
 De 34 ate 97,  custa: 0
 De 97 ate 29,  custa: 10
 De 31 ate 11,  custa: 33
 De 31 ate 12,  custa: 12
 De 97 ate 30,  custa: inf
 De 34 ate 98,  custa: inf
 De 31 ate 13,  custa: 3
 De 97 ate 31,  custa: 0
 De 0 ate 15,  custa: inf
 De 97 ate 32,  custa: 42
 De 34 ate 99,  custa: inf
 De 31 ate 14,  custa: 22
 De 31 ate 15,  custa: 22
 De 35 ate 0,  custa: inf
 De 97 ate 33,  custa: inf
 De 31 ate 16,  custa: 32
 De 35 ate 1,  custa: inf
 De 31 ate 17,  custa: 12
 De 97 ate 34,  custa: inf
 De 36 ate 20,  custa: 29
 De 97 ate 35,  custa: inf
 De 35 ate 2,  custa: inf
 De 35 ate 3,  custa: 12
 De 31 ate 18,  custa: inf
 De 35 ate 4,  custa: 2
 De 97 ate 36,  custa: inf
 De 35 ate 5,  custa: 9
 De 64 ate 79,  custa: inf
 De 31 ate 19,  custa: 32
 De 97 ate 37,  custa: 33
 De 35 ate 6,  custa: 33
 De 31 ate 20,  De 97 ate 38,  custa: 18
 custa: 15
 De 35 ate 7,  custa: 16
 De 31 ate 21,  custa: 26
 De 31 ate 22,  custa: 13
 De 97 ate 39,  custa: inf
 De 35 ate 8,  custa: inf
 De 31 ate 23,  custa: 22
 De 97 ate 40,  custa: 6
 De 35 ate 9,  custa: 7
 De 35 ate 10,  custa: 20
 De 97 ate 41,  custa: inf
 De 31 ate 24,  custa: inf
 De 31 ate 25,  custa: 21
 De 35 ate 11,  custa: 29
 De 97 ate 42,  De 31 ate 26,  custa: 27
 custa: 21
 De 35 ate 12,  custa: 12
 De 31 ate 27,  custa: 20
 De 31 ate 28,  custa: 18
 De 97 ate 43,  custa: inf
 De 0 ate 16,  custa: inf
 De 35 ate 13,  custa: 53
 De 31 ate 29,  custa: 18
 De 35 ate 14,  custa: 30
 De 97 ate 44,  custa: inf
 De 13 ate 36,  custa: 18
 De 31 ate 30,  custa: inf
 De 35 ate 15,  custa: 22
 De 97 ate 45,  custa: 29
 De 35 ate 16,  custa: 32
 De 31 ate 31,  custa: inf
 De 35 ate 17,  custa: 22
 De 97 ate 46,  custa: 7
 De 31 ate 32,  custa: 23
 De 35 ate 18,  custa: 28
 De 97 ate 47,  custa: 12
 De 0 ate 17,  custa: inf
 De 31 ate 33,  custa: 47
 De 97 ate 48,  custa: 18
 De 35 ate 19,  custa: inf
 De 35 ate 20,  custa: 15
 De 97 ate 49,  custa: inf
 De 35 ate 21,  custa: 31
 De 31 ate 34,  custa: inf
 De 35 ate 22,  custa: 13
 De 31 ate 35,  custa: 0
 De 97 ate 50,  custa: inf
 De 31 ate 36,  custa: 18
 De 31 ate 37,  custa: 24
 De 97 ate 51,  custa: inf
 De 35 ate 23,  custa: inf
 De 31 ate 38,  custa: 18
 De 35 ate 24,  custa: 24
 De 97 ate 52,  custa: inf
 De 97 ate 53,  custa: 27
 De 31 ate 39,  custa: inf
 De 31 ate 40,  custa: 6
 De 31 ate 41,  custa: 8
 De 35 ate 25,  custa: 21
 De 36 ate 21,  custa: inf
 De 97 ate 54,  custa: 13
 De 35 ate 26,  custa: 22
 De 35 ate 27,  custa: 20
 De 31 ate 42,  custa: inf
 De 35 ate 28,  custa: 18
 De 97 ate 55,  custa: inf
 De 31 ate 43,  custa: 24
 De 35 ate 29,  custa: 29
 De 97 ate 56,  custa: 58
 De 31 ate 44,  custa: 38
 De 35 ate 30,  custa: 28
 De 35 ate 31,  custa: 22
 De 31 ate 45,  De 97 ate 57,  custa: inf
 custa: inf
 De 35 ate 32,  custa: 23
 De 31 ate 46,  custa: 7
 De 97 ate 58,  custa: 7
 De 97 ate 59,  custa: 28
 De 35 ate 33,  custa: inf
 De 31 ate 47,  custa: 12
 De 31 ate 48,  custa: 18
 De 36 ate 22,  custa: 13
 De 97 ate 60,  custa: 26
 De 31 ate 49,  custa: 28
 De 35 ate 34,  custa: inf
 De 97 ate 61,  custa: 21
 De 13 ate 37,  custa: inf
 De 31 ate 50,  custa: 31
 De 35 ate 35,  custa: 35
 De 31 ate 51,  custa: 5
 De 97 ate 62,  custa: inf
 De 35 ate 36,  custa: 18
 De 35 ate 37,  custa: 15
 De 97 ate 63,  custa: inf
 De 31 ate 52,  custa: inf
 De 0 ate 18,  custa: 28
 De 97 ate 64,  custa: 40
 De 35 ate 38,  custa: inf
 De 31 ate 53,  custa: 12
 De 31 ate 54,  custa: 21
 De 35 ate 39,  custa: 25
 De 97 ate 65,  custa: 18
 De 31 ate 55,  custa: 28
 De 35 ate 40,  custa: 6
 De 35 ate 41,  custa: 25
 De 31 ate 56,  custa: inf
 De 97 ate 66,  custa: 45
 De 97 ate 67,  custa: 17
 De 31 ate 57,  custa: inf
 De 31 ate 58,  custa: 7
 De 35 ate 42,  custa: 31
 De 31 ate 59,  custa: 18
 De 97 ate 68,  custa: inf
 De 97 ate 69,  custa: 15
 De 97 ate 70,  custa: 10
 De 35 ate 43,  custa: inf
 De 31 ate 60,  custa: 15
 De 97 ate 71,  custa: 34
 De 35 ate 44,  custa: 38
 De 31 ate 61,  custa: 21
 De 97 ate 72,  custa: 17
 De 31 ate 62,  custa: 26
 De 97 ate 73,  custa: 3
 De 35 ate 45,  custa: inf
 De 35 ate 46,  custa: 7
 De 35 ate 47,  custa: 12
 De 97 ate 74,  custa: inf
 De 35 ate 48,  custa: 24
 De 31 ate 63,  custa: inf
 De 35 ate 49,  custa: 26
